,Position,Track Name,Artist,Streams,Week,Month,Year
12,13,XO,Yasin,687075,2,February,2020
13,14,14,Asme,681576,2,February,2020
14,15,Godzilla (feat. Juice WRLD),Eminem,645392,2,February,2020
15,16,Mitten av september,Hov1,625978,2,February,2020
16,17,No Cap,Adel,583807,2,February,2020
17,18,Goat,Ant Wan,580037,2,February,2020
18,19,Don't Start Now,Dua Lipa,579472,2,February,2020
19,20,everything i wanted,Billie Eilish,546107,2,February,2020
20,21,GFLOW,Z.E,541486,2,February,2020
21,22,Falling,Trevor Daniel,533733,2,February,2020
22,23,En säng av rosor,Darin,523206,2,February,2020
23,24,Someone You Loved,Lewis Capaldi,500061,2,February,2020
24,25,FÖRSENT,1.Cuz,481055,2,February,2020
25,26,Life Is Good (feat. Drake),Future,477120,2,February,2020
26,27,Bra för dig,estraden,465133,2,February,2020
27,28,The Dirt,Benjamin Ingrosso,458739,2,February,2020
28,29,If the World Was Ending - feat. Julia Michaels,JP Saxe,454805,2,February,2020
29,30,Valhalla,Ringnes-Ronny,452625,2,February,2020
30,31,PT:1,Yasin,441153,2,February,2020
31,32,TESLA,Macky,435298,2,February,2020
32,33,Salt,Ava Max,433035,2,February,2020
33,34,Första klivet,Lellow,431406,2,February,2020
34,35,Before You Go,Lewis Capaldi,421288,2,February,2020
35,36,What If I Told You That I Love You,Ali Gatie,418834,2,February,2020
36,37,Goliath,Smith & Thell,415780,2,February,2020
37,38,Yummy,Justin Bieber,412768,2,February,2020
38,39,Memories,Maroon 5,409716,2,February,2020
39,40,Rolle & PP,KD,405042,2,February,2020
40,41,BOYS WITH EMOTIONS,FELIX SANDMAN,393876,2,February,2020
41,42,Det svåraste,estraden,392589,2,February,2020
42,43,bad guy,Billie Eilish,392533,2,February,2020
43,44,DANCE,CLMD,391250,2,February,2020
44,45,Roses - Imanbek Remix,SAINt JHN,389694,2,February,2020
45,46,ROXANNE,Arizona Zervas,389648,2,February,2020
46,47,You should be sad,Halsey,382981,2,February,2020
47,48,Bruises,Lewis Capaldi,362446,2,February,2020
48,49,Some Say,Nea,358021,2,February,2020
49,50,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,348111,2,February,2020
50,51,HotSpot,Greekazo,336886,2,February,2020
51,52,Klär av dig,Victor Leksell,334406,2,February,2020
52,53,DAG HAMMARSKJÖLD,Dree Low,315330,2,February,2020
53,54,Intro (Vae de frågan om),ADAAM,309320,2,February,2020
54,55,Physical,Dua Lipa,304747,2,February,2020
55,56,Talking In My Sleep,Paul Rey,304266,2,February,2020
56,57,BETONG,Dree Low,301383,2,February,2020
57,58,Circles,Post Malone,296538,2,February,2020
58,59,Adore You,Harry Styles,287058,2,February,2020
59,60,"Alone, Pt. II",Alan Walker,276629,2,February,2020
60,61,"Mi Amor (Blåmärkshårt) [feat. Cherrie, Molly Sandén, STOR]",Miriam Bryant,273341,2,February,2020
61,62,Know Your Worth,Khalid,270187,2,February,2020
62,63,RÄKNA MINA DAGAR,1.Cuz,269890,2,February,2020
63,64,DSGIS,Yasin,268462,2,February,2020
64,65,Tillfälligheter,Veronica Maggio,264297,2,February,2020
65,66,Va Mig,Ant Wan,262115,2,February,2020
66,67,Never Seen the Rain,Tones And I,260229,2,February,2020
67,68,I Don't Care (with Justin Bieber),Ed Sheeran,256876,2,February,2020
68,69,Shallow,Lady Gaga,256461,2,February,2020
69,70,Dum,Omar Rudberg,254468,2,February,2020
70,71,Babblarnas vaggvisa,Babblarna,252921,2,February,2020
71,72,Alla våra smeknamn,Molly Sandén,251005,2,February,2020
72,73,Break My Stride,Matthew Wilder,248033,2,February,2020
73,74,Señorita,Shawn Mendes,246499,2,February,2020
74,75,Lose Control,MEDUZA,244593,2,February,2020
75,76,Det bästa kanske inte hänt än,Molly Sandén,243419,2,February,2020
76,77,when the party's over,Billie Eilish,242006,2,February,2020
77,78,Suicidal,YNW Melly,241606,2,February,2020
78,79,Astronaut (feat. OBLX),Petter,239427,2,February,2020
79,80,Tipp Tapp,Stress,235292,2,February,2020
80,81,Foreign,Unga Scener,234478,2,February,2020
81,82,TOP CLASS,Dree Low,233594,2,February,2020
82,83,Vamos Amigos,Mendez,233506,2,February,2020
83,84,Higher Love,Kygo,228581,2,February,2020
84,85,Våra vackra dar,Hov1,228086,2,February,2020
85,86,Tappat,Victor Leksell,224519,2,February,2020
86,87,Rare,Selena Gomez,221186,2,February,2020
87,88,Beautiful People (feat. Khalid),Ed Sheeran,220846,2,February,2020
88,89,Say So,Doja Cat,220517,2,February,2020
89,90,Ballerina,Malou Prytz,218508,2,February,2020
90,91,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,218148,2,February,2020
91,92,What A Man Gotta Do,Jonas Brothers,217036,2,February,2020
92,93,In Your Eyes (feat. Alida),Robin Schulz,216548,2,February,2020
93,94,SOS (feat. Aloe Blacc),Avicii,216387,2,February,2020
94,95,Första Klass,Einár,215888,2,February,2020
95,96,My Oh My (feat. DaBaby),Camila Cabello,215399,2,February,2020
96,97,Calling On Me,Sean Paul,214753,2,February,2020
97,98,Sand,Molly Sandén,209053,2,February,2020
98,99,Härifrån,Dizzy,207995,2,February,2020
99,100,Alltid undrat,DANO,207824,2,February,2020
100,101,Sånger från förut,GAMMAL,207499,2,February,2020
101,102,Let Him Go,JUNG,200365,2,February,2020
102,103,MANGO LASSI,Dree Low,199988,2,February,2020
103,104,Apoteket,Greekazo,198799,2,February,2020
104,105,Sprayad,Greekazo,197763,2,February,2020
105,106,RITMO (Bad Boys For Life),Black Eyed Peas,197738,2,February,2020
106,107,Lose You To Love Me,Selena Gomez,197253,2,February,2020
107,108,Ballin' (with Roddy Ricch),Mustard,196628,2,February,2020
108,109,Jag Vil Ha Dig,Ringnes-Ronny,195358,2,February,2020
109,110,Run,Joji,195197,2,February,2020
110,111,Birthday,Anne-Marie,194211,2,February,2020
111,112,Stora,Lamix,191713,2,February,2020
112,113,Ride It,Regard,189785,2,February,2020
113,114,lovely (with Khalid),Billie Eilish,188853,2,February,2020
114,115,Hornstullsstrand,Hov1,188053,2,February,2020
115,116,F.A.M.E (LeyLey),Dani M,187542,2,February,2020
116,117,Katten i trakten,Einár,184890,2,February,2020
117,118,SUGAR,BROCKHAMPTON,184807,2,February,2020
118,119,Säg mig var du står,Little Jinder,182876,2,February,2020
119,120,74 BARS,Z.E,182598,2,February,2020
120,121,Without You (feat. Sandro Cavazza),Avicii,182319,2,February,2020
121,122,Svartsjuk,Hov1,182235,2,February,2020
122,123,Då börjar fåglar sjunga,Miss Li,179863,2,February,2020
123,124,Hotel Walls,Smith & Thell,178056,2,February,2020
124,125,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,177789,2,February,2020
125,126,Sunnanvind,Mares,176549,2,February,2020
126,127,Vi två,estraden,174677,2,February,2020
127,128,Starta vågen,Aden x Asme,171587,2,February,2020
128,129,"Sunday Best (Feeling Good, Like I Should)",Surfaces,169865,2,February,2020
129,130,HIGHEST IN THE ROOM,Travis Scott,169608,2,February,2020
130,131,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,169205,2,February,2020
131,132,Cleopatra,Ant Wan,167271,2,February,2020
132,133,Nu Vi Skiner,Einár,167249,2,February,2020
133,134,Solen har gått ner,Veronica Maggio,166337,2,February,2020
134,135,Wake Me Up,Avicii,165905,2,February,2020
135,136,Lucid Dreams,Juice WRLD,165439,2,February,2020
136,137,Breaking Me,Topic,164421,2,February,2020
137,138,Not For Sale,Yasin,164088,2,February,2020
138,139,High Fashion (feat. Mustard),Roddy Ricch,163751,2,February,2020
139,140,July,Noah Cyrus,163713,2,February,2020
140,141,Tusa,KAROL G,163084,2,February,2020
141,142,KAPABEL 2,Dree Low,160600,2,February,2020
142,143,Always Remember Us This Way,Lady Gaga,159272,2,February,2020
143,144,Goodlife,Agnes,158521,2,February,2020
144,145,Drip 2 Hard,Einár,157073,2,February,2020
145,146,Smartare,estraden,155857,2,February,2020
146,147,TRIANGELDRAMA,Robbz x Brookz,155702,2,February,2020
147,148,hot girl bummer,blackbear,155580,2,February,2020
148,149,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,154231,2,February,2020
149,150,ANNA BOOK,Frej Larsson,154111,2,February,2020
150,151,Nobody,Klara Hammarström,152888,2,February,2020
151,152,Hon dansar vidare i livet,Hov1,152357,2,February,2020
152,153,Afterwork,Bolaget,151420,2,February,2020
153,154,Blåmärkshårt (Mi Amor),Miriam Bryant,149048,2,February,2020
154,155,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,148852,2,February,2020
155,156,Be Alright,Dean Lewis,148504,2,February,2020
156,157,Vart du sover,Victor Leksell,148239,2,February,2020
157,158,Happy Now,Kygo,148054,2,February,2020
158,159,ocean eyes,Billie Eilish,147764,2,February,2020
159,160,Min Nivå,Einár,147507,2,February,2020
160,161,Don't Stop Believin',Journey,147453,2,February,2020
161,162,Kall,Ant Wan,147332,2,February,2020
162,163,I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,145605,2,February,2020
163,164,Hata mig,Molly Sandén,145420,2,February,2020
164,165,Två sekunder på loftet,Hov1,144874,2,February,2020
165,166,Nr 1,Einár,143306,2,February,2020
166,167,Bonita,Stress,143149,2,February,2020
167,168,me & ur ghost,blackbear,142933,2,February,2020
168,169,Branschen - Recorded at Spotify Studios Stockholm,Z.E,142860,2,February,2020
169,170,Sweet but Psycho,Ava Max,142488,2,February,2020
170,171,Walk With Me,Måns Zelmerlöw,142057,2,February,2020
171,172,Good News,Mac Miller,141441,2,February,2020
172,173,"Du Med Dig, Akustisk",Miriam Bryant,140628,2,February,2020
173,174,Pull Up,ADAAM,140555,2,February,2020
174,175,No Shame,5 Seconds of Summer,140540,2,February,2020
175,176,LIGA,Dree Low,140305,2,February,2020
176,177,bury a friend,Billie Eilish,140131,2,February,2020
177,178,Fem Komma Tvåan,Bolaget,139637,2,February,2020
178,179,KLICK,Z.E,139284,2,February,2020
179,180,Dö ung,Hov1,138550,2,February,2020
180,181,Goliat,Laleh,138279,2,February,2020
181,182,Say You Won't Let Go,James Arthur,137800,2,February,2020
182,183,Defunkt,Albatraoz,136610,2,February,2020
183,184,Blueberry Faygo,Lil Mosey,136123,2,February,2020
184,185,Bohemian Rhapsody - Remastered 2011,Queen,135921,2,February,2020
185,186,Den som e den,Molly Sandén,135143,2,February,2020
186,187,Kapitel,SINAN,134844,2,February,2020
187,188,Nykter,Bolaget,134688,2,February,2020
188,189,Au Revoir,Lov1,134526,2,February,2020
189,190,Ayy Macarena,Tyga,132917,2,February,2020
190,191,Bandit (with YoungBoy Never Broke Again),Juice WRLD,132338,2,February,2020
191,192,SANTA LUCIA,Dree Low,132268,2,February,2020
192,193,Lay By Me,Ruben,132045,2,February,2020
193,194,Alla mina sorger,Linda Bengtzing,131739,2,February,2020
194,195,"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,131600,2,February,2020
195,196,Falling Like The Stars,James Arthur,131105,2,February,2020
196,197,"10,000 Hours (with Justin Bieber)",Dan + Shay,131104,2,February,2020
197,198,Jocelyn Flores,XXXTENTACION,131095,2,February,2020
198,199,Pilot,Karo x Parana,130814,2,February,2020
199,200,John Snow,Yasin,130337,2,February,2020
0,1,Svag,Victor Leksell,2248356,3,February,2020
1,2,Blinding Lights,The Weeknd,1570280,3,February,2020
2,3,No Time To Die,Billie Eilish,979025,3,February,2020
3,4,Lev nu dö sen,Miss Li,924088,3,February,2020
4,5,Tills mitt hjärta går under,Myra Granberg,848347,3,February,2020
5,6,Dance Monkey,Tones And I,832242,3,February,2020
6,7,The Box,Roddy Ricch,825146,3,February,2020
7,8,ICE CREAM,Greekazo,785020,3,February,2020
8,9,Intentions (feat. Quavo),Justin Bieber,762986,3,February,2020
9,10,LIGA,Dree Low,703216,3,February,2020
10,11,Sci-fi,Adel,689757,3,February,2020
11,12,Forever (feat. Post Malone & Clever),Justin Bieber,670731,3,February,2020
12,13,Forever Yours - Avicii Tribute,Kygo,662299,3,February,2020
13,14,E (Ventex),Albatraoz,640438,3,February,2020
14,15,PIPPI,Dree Low,632637,3,February,2020
15,16,XO,Yasin,609120,3,February,2020
16,17,En säng av rosor,Darin,609095,3,February,2020
17,18,Vem e som oss,Anis Don Demina,565905,3,February,2020
18,19,Don't Start Now,Dua Lipa,546047,3,February,2020
19,20,everything i wanted,Billie Eilish,530218,3,February,2020
20,21,Godzilla (feat. Juice WRLD),Eminem,516862,3,February,2020
21,22,14,Asme,514116,3,February,2020
22,23,Falling,Trevor Daniel,506737,3,February,2020
23,24,No Cap,Adel,505354,3,February,2020
24,25,Mitten av september,Hov1,498736,3,February,2020
25,26,Someone You Loved,Lewis Capaldi,487724,3,February,2020
26,27,GFLOW,Z.E,461643,3,February,2020
27,28,Piga & dräng,Drängarna,452547,3,February,2020
28,29,FÖRSENT,1.Cuz,442513,3,February,2020
29,30,If the World Was Ending - feat. Julia Michaels,JP Saxe,440968,3,February,2020
30,31,Bra för dig,estraden,433522,3,February,2020
31,32,Goat,Ant Wan,421867,3,February,2020
32,33,Salt,Ava Max,418431,3,February,2020
33,34,Life Is Good (feat. Drake),Future,415413,3,February,2020
34,35,What If I Told You That I Love You,Ali Gatie,414888,3,February,2020
35,36,Valhalla,Ringnes-Ronny,411190,3,February,2020
36,37,The Dirt,Benjamin Ingrosso,409697,3,February,2020
37,38,Before You Go,Lewis Capaldi,403420,3,February,2020
38,39,Roses - Imanbek Remix,SAINt JHN,402737,3,February,2020
39,40,Yummy,Justin Bieber,400205,3,February,2020
40,41,bad guy,Billie Eilish,390241,3,February,2020
41,42,DANCE,CLMD,388661,3,February,2020
42,43,TESLA,Macky,387570,3,February,2020
43,44,Memories,Maroon 5,386188,3,February,2020
44,45,Goliath,Smith & Thell,381026,3,February,2020
45,46,Rolle & PP,KD,378818,3,February,2020
46,47,To Die For,Sam Smith,369365,3,February,2020
47,48,PT:1,Yasin,366432,3,February,2020
48,49,Första klivet,Lellow,363836,3,February,2020
49,50,Bruises,Lewis Capaldi,348269,3,February,2020
50,51,ROXANNE,Arizona Zervas,347114,3,February,2020
51,52,Ballin,B.Baby,344723,3,February,2020
52,53,Det svåraste,estraden,328483,3,February,2020
53,54,Some Say,Nea,322297,3,February,2020
54,55,Intro (Vae de frågan om),ADAAM,313048,3,February,2020
55,56,You should be sad,Halsey,308738,3,February,2020
56,57,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,306089,3,February,2020
57,58,Klär av dig,Victor Leksell,298271,3,February,2020
58,59,HotSpot,Greekazo,296500,3,February,2020
59,60,BOYS WITH EMOTIONS,FELIX SANDMAN,296116,3,February,2020
60,61,Adore You,Harry Styles,287892,3,February,2020
61,62,Talking In My Sleep,Paul Rey,287340,3,February,2020
62,63,DAG HAMMARSKJÖLD,Dree Low,279318,3,February,2020
63,64,Circles,Post Malone,277131,3,February,2020
64,65,Gango,Ant Wan,273147,3,February,2020
65,66,Never Seen the Rain,Tones And I,270023,3,February,2020
66,67,Shallow,Lady Gaga,266044,3,February,2020
67,68,Tillfälligheter,Veronica Maggio,256938,3,February,2020
68,69,Dum,Omar Rudberg,256796,3,February,2020
69,70,Physical,Dua Lipa,255762,3,February,2020
70,71,"Mi Amor (Blåmärkshårt) [feat. Cherrie, Molly Sandén, STOR]",Miriam Bryant,254802,3,February,2020
71,72,when the party's over,Billie Eilish,253256,3,February,2020
72,73,"Alone, Pt. II",Alan Walker,252802,3,February,2020
73,74,I Don't Care (with Justin Bieber),Ed Sheeran,250268,3,February,2020
74,75,Babblarnas vaggvisa,Babblarna,249487,3,February,2020
75,76,Selfies,ADAAM,245192,3,February,2020
76,77,Midjan,Aden,245094,3,February,2020
77,78,Vamos Amigos,Mendez,241428,3,February,2020
78,79,RÄKNA MINA DAGAR,1.Cuz,241022,3,February,2020
79,80,Señorita,Shawn Mendes,234470,3,February,2020
80,81,DSGIS,Yasin,232383,3,February,2020
81,82,Lose Control,MEDUZA,230804,3,February,2020
82,83,Va Mig,Ant Wan,229410,3,February,2020
83,84,Alla våra smeknamn,Molly Sandén,228984,3,February,2020
84,85,Know Your Worth,Khalid,224247,3,February,2020
85,86,Higher Love,Kygo,222407,3,February,2020
86,87,death bed (coffee for your head),Powfu,218936,3,February,2020
87,88,Det bästa kanske inte hänt än,Molly Sandén,218675,3,February,2020
88,89,Say So,Doja Cat,217902,3,February,2020
89,90,Yeye,2M,217036,3,February,2020
90,91,Beautiful People (feat. Khalid),Ed Sheeran,212201,3,February,2020
91,92,Suicidal,YNW Melly,209162,3,February,2020
92,93,TOP CLASS,Dree Low,208943,3,February,2020
93,94,In Your Eyes (feat. Alida),Robin Schulz,208081,3,February,2020
94,95,Tappat,Victor Leksell,206244,3,February,2020
95,96,Nuförtiden,ADAAM,205742,3,February,2020
96,97,SOS (feat. Aloe Blacc),Avicii,203986,3,February,2020
97,98,Sånger från förut,GAMMAL,202773,3,February,2020
98,99,Första Klass,Einár,201255,3,February,2020
99,100,Foreign,Unga Scener,200761,3,February,2020
100,101,Blueberry Faygo,Lil Mosey,199760,3,February,2020
101,102,Break My Stride,Matthew Wilder,199008,3,February,2020
102,103,Alltid undrat,DANO,198620,3,February,2020
103,104,"Sunday Best (Feeling Good, Like I Should)",Surfaces,196633,3,February,2020
104,105,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,195188,3,February,2020
105,106,lovely (with Khalid),Billie Eilish,193867,3,February,2020
106,107,Sand,Molly Sandén,193698,3,February,2020
107,108,My Oh My (feat. DaBaby),Camila Cabello,193409,3,February,2020
108,109,Jag Vil Ha Dig,Ringnes-Ronny,191549,3,February,2020
109,110,Let Him Go,JUNG,190121,3,February,2020
110,111,Härifrån,Dizzy,189631,3,February,2020
111,112,Ballerina,Malou Prytz,187116,3,February,2020
112,113,What A Man Gotta Do,Jonas Brothers,185513,3,February,2020
113,114,Våra vackra dar,Hov1,183648,3,February,2020
114,115,Hornstullsstrand,Hov1,183020,3,February,2020
115,116,Sprayad,Greekazo,181623,3,February,2020
116,117,BETONG,Dree Low,180337,3,February,2020
117,118,All Around Me,Justin Bieber,178709,3,February,2020
118,119,Apoteket,Greekazo,178611,3,February,2020
119,120,Vi två,estraden,177138,3,February,2020
120,121,Without You (feat. Sandro Cavazza),Avicii,176367,3,February,2020
121,122,Säg mig var du står,Little Jinder,175845,3,February,2020
122,123,F.A.M.E (LeyLey),Dani M,175233,3,February,2020
123,124,Ride It,Regard,173439,3,February,2020
124,125,Då börjar fåglar sjunga,Miss Li,172942,3,February,2020
125,126,74 BARS,Z.E,172604,3,February,2020
126,127,Hotel Walls,Smith & Thell,172002,3,February,2020
127,128,Tipp Tapp,Stress,171124,3,February,2020
128,129,Sunnanvind,Mares,169937,3,February,2020
129,130,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,168490,3,February,2020
130,131,Katten i trakten,Einár,167752,3,February,2020
131,132,Ordnade Detta,ADAAM,166733,3,February,2020
132,133,Ballin' (with Roddy Ricch),Mustard,164503,3,February,2020
133,134,Habitual,Justin Bieber,164021,3,February,2020
134,135,Always Remember Us This Way,Lady Gaga,163942,3,February,2020
135,136,Wake Me Up,Avicii,163726,3,February,2020
136,137,Solen har gått ner,Veronica Maggio,163178,3,February,2020
137,138,RITMO (Bad Boys For Life),Black Eyed Peas,162573,3,February,2020
138,139,Lose You To Love Me,Selena Gomez,162046,3,February,2020
139,140,MANGO LASSI,Dree Low,160792,3,February,2020
140,141,Förklara,Stress,159521,3,February,2020
141,142,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158484,3,February,2020
142,143,POSTEN FÖRSVANN,1.Cuz,157993,3,February,2020
143,144,Pilot,Karo x Parana,157619,3,February,2020
144,145,Come Around Me,Justin Bieber,156106,3,February,2020
145,146,Starta vågen,Aden x Asme,155991,3,February,2020
146,147,Blåmärkshårt (Mi Amor),Miriam Bryant,154897,3,February,2020
147,148,Nu Vi Skiner,Einár,154651,3,February,2020
148,149,Lucid Dreams,Juice WRLD,154153,3,February,2020
149,150,Äru min nu,Myra Granberg,153842,3,February,2020
150,151,ocean eyes,Billie Eilish,152719,3,February,2020
151,152,July,Noah Cyrus,152638,3,February,2020
152,153,Pull Up,ADAAM,152595,3,February,2020
153,154,Svartsjuk,Hov1,152274,3,February,2020
154,155,HIGHEST IN THE ROOM,Travis Scott,152266,3,February,2020
155,156,KAPABEL 2,Dree Low,149679,3,February,2020
156,157,Hon dansar vidare i livet,Hov1,149347,3,February,2020
157,158,Tusa,KAROL G,149285,3,February,2020
158,159,High Fashion (feat. Mustard),Roddy Ricch,148812,3,February,2020
159,160,Breaking Me,Topic,148599,3,February,2020
160,161,ANNA BOOK,Frej Larsson,148581,3,February,2020
161,162,SUGAR,BROCKHAMPTON,147347,3,February,2020
162,163,Say You Won't Let Go,James Arthur,146763,3,February,2020
163,164,Don't Stop Believin',Journey,145551,3,February,2020
164,165,Calling On Me,Sean Paul,145513,3,February,2020
165,166,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,145231,3,February,2020
166,167,hot girl bummer,blackbear,144559,3,February,2020
167,168,Be Alright,Dean Lewis,144098,3,February,2020
168,169,Smartare,estraden,143063,3,February,2020
169,170,Afterwork,Bolaget,142777,3,February,2020
170,171,Happy Now,Kygo,142499,3,February,2020
171,172,Drip 2 Hard,Einár,142263,3,February,2020
172,173,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,142190,3,February,2020
173,174,Falling Like The Stars,James Arthur,141927,3,February,2020
174,175,"Du Med Dig, Akustisk",Miriam Bryant,141400,3,February,2020
175,176,Thank You [Not So Bad],VIZE,141175,3,February,2020
176,177,After Hours,The Weeknd,140489,3,February,2020
177,178,Give No Fxk,Migos,139791,3,February,2020
178,179,Nobody,Klara Hammarström,139627,3,February,2020
179,180,Håll om mig (feat. Cherrie),SAMI,139182,3,February,2020
180,181,Not For Sale,Yasin,138856,3,February,2020
181,182,bury a friend,Billie Eilish,138701,3,February,2020
182,183,I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,138683,3,February,2020
183,184,Cleopatra,Ant Wan,138627,3,February,2020
184,185,All of Me,John Legend,138224,3,February,2020
185,186,Min Nivå,Einár,137995,3,February,2020
186,187,Goliat,Laleh,137034,3,February,2020
187,188,TRIANGELDRAMA,Robbz x Brookz,135918,3,February,2020
188,189,Bohemian Rhapsody - Remastered 2011,Queen,135312,3,February,2020
189,190,"10,000 Hours (with Justin Bieber)",Dan + Shay,135171,3,February,2020
190,191,Kall,Ant Wan,134746,3,February,2020
191,192,Vart du sover,Victor Leksell,133758,3,February,2020
192,193,Second Emotion (feat. Travis Scott),Justin Bieber,133439,3,February,2020
193,194,Hata mig,Molly Sandén,133399,3,February,2020
194,195,Astronaut (feat. OBLX),Petter,133359,3,February,2020
195,196,Nr 1,Einár,132053,3,February,2020
196,197,Alla mina sorger,Linda Bengtzing,131783,3,February,2020
197,198,Sweet but Psycho,Ava Max,131475,3,February,2020
198,199,Get Me (feat. Kehlani),Justin Bieber,131209,3,February,2020
199,200,KLICK,Z.E,130262,3,February,2020
0,1,Svag,Victor Leksell,1959091,4,February,2020
1,2,Blinding Lights,The Weeknd,1542253,4,February,2020
2,3,Lev nu dö sen,Miss Li,853469,4,February,2020
3,4,Vem e som oss,Anis Don Demina,801371,4,February,2020
4,5,Dance Monkey,Tones And I,796766,4,February,2020
5,6,The Box,Roddy Ricch,749938,4,February,2020
6,7,No Time To Die,Billie Eilish,718462,4,February,2020
7,8,Tills mitt hjärta går under,Myra Granberg,705236,4,February,2020
8,9,After Hours,The Weeknd,691122,4,February,2020
9,10,Brave,Hanna Ferm,685407,4,February,2020
10,11,Intentions (feat. Quavo),Justin Bieber,662823,4,February,2020
11,12,ICE CREAM,Greekazo,654587,4,February,2020
12,13,FLYT,Z.E,621409,4,February,2020
13,14,Piga & dräng,Drängarna,617961,4,February,2020
14,15,Bulletproof,Dotter,615756,4,February,2020
15,16,PIPPI,Dree Low,584768,4,February,2020
16,17,LIGA,Dree Low,580471,4,February,2020
17,18,E (Ventex),Albatraoz,573312,4,February,2020
18,19,Forever Yours - Avicii Tribute,Kygo,559272,4,February,2020
19,20,En säng av rosor,Darin,546194,4,February,2020
20,21,Sci-fi,Adel,544904,4,February,2020
21,22,Move,The Mamas,531464,4,February,2020
22,23,Don't Start Now,Dua Lipa,530572,4,February,2020
23,24,Forever (feat. Post Malone & Clever),Justin Bieber,528446,4,February,2020
24,25,Kingdom Come,Anna Bergendahl,513786,4,February,2020
25,26,XO,Yasin,502464,4,February,2020
26,27,everything i wanted,Billie Eilish,470831,4,February,2020
27,28,14,Asme,467205,4,February,2020
28,29,Someone You Loved,Lewis Capaldi,460307,4,February,2020
29,30,Falling,Trevor Daniel,451320,4,February,2020
30,31,No Cap,Adel,446232,4,February,2020
31,32,Gango,Ant Wan,440481,4,February,2020
32,33,Talking In My Sleep,Paul Rey,431942,4,February,2020
33,34,Godzilla (feat. Juice WRLD),Eminem,428165,4,February,2020
34,35,Mitten av september,Hov1,424072,4,February,2020
35,36,GFLOW,Z.E,419921,4,February,2020
36,37,Roses - Imanbek Remix,SAINt JHN,402355,4,February,2020
37,38,Bra för dig,estraden,398979,4,February,2020
38,39,FÖRSENT,1.Cuz,396333,4,February,2020
39,40,HARRY POTTER,1.Cuz,393871,4,February,2020
40,41,Troubled Waters,Victor Crone,392578,4,February,2020
41,42,DANCE,CLMD,389429,4,February,2020
42,43,If the World Was Ending - feat. Julia Michaels,JP Saxe,384030,4,February,2020
43,44,Valhalla,Ringnes-Ronny,380886,4,February,2020
44,45,Salt,Ava Max,369621,4,February,2020
45,46,Before You Go,Lewis Capaldi,365611,4,February,2020
46,47,Take A Chance,Robin Bengtsson,364025,4,February,2020
47,48,bad guy,Billie Eilish,361221,4,February,2020
48,49,Life Is Good (feat. Drake),Future,355804,4,February,2020
49,50,The Dirt,Benjamin Ingrosso,344039,4,February,2020
50,51,PO PO PULL UP,Albin Myers,343745,4,February,2020
51,52,Memories,Maroon 5,339061,4,February,2020
52,53,death bed (coffee for your head),Powfu,338957,4,February,2020
53,54,What If I Told You That I Love You,Ali Gatie,337809,4,February,2020
54,55,Goliath,Smith & Thell,331444,4,February,2020
55,56,TESLA,Macky,328306,4,February,2020
56,57,ROXANNE,Arizona Zervas,317727,4,February,2020
57,58,Vamos Amigos,Mendez,313090,4,February,2020
58,59,Molnljus,William Stridh,308363,4,February,2020
59,60,To Die For,Sam Smith,306920,4,February,2020
60,61,Intro,Asme,304856,4,February,2020
61,62,Rolle & PP,KD,300791,4,February,2020
62,63,Goat,Ant Wan,295401,4,February,2020
63,64,Första klivet,Lellow,291347,4,February,2020
64,65,BOYS WITH EMOTIONS,FELIX SANDMAN,288292,4,February,2020
65,66,Bruises,Lewis Capaldi,287733,4,February,2020
66,67,Feel Me,Selena Gomez,287035,4,February,2020
67,68,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,286906,4,February,2020
68,69,Yummy,Justin Bieber,285510,4,February,2020
69,70,PT:1,Yasin,279833,4,February,2020
70,71,Ballerina,Malou Prytz,278272,4,February,2020
71,72,Klär av dig,Victor Leksell,276415,4,February,2020
72,73,Winners,Mohombi,274282,4,February,2020
73,74,HotSpot,Greekazo,274231,4,February,2020
74,75,Adore You,Harry Styles,271622,4,February,2020
75,76,Circles,Post Malone,265936,4,February,2020
76,77,Det svåraste,estraden,264450,4,February,2020
77,78,You should be sad,Halsey,259817,4,February,2020
78,79,DAG HAMMARSKJÖLD,Dree Low,259484,4,February,2020
79,80,Ballin,B.Baby,257204,4,February,2020
80,81,BONANZA,Z.E,255068,4,February,2020
81,82,Thank You [Not So Bad],VIZE,253990,4,February,2020
